keypoint 1 x,keypoint 1 y,keypoint 2 x,keypoint 2 y,keypoint 3 x,keypoint 3 y,keypoint 4 x,keypoint 4 y,keypoint 5 x,keypoint 5 y,keypoint 6 x,keypoint 6 y,keypoint 7 x,keypoint 7 y,keypoint 8 x,keypoint 8 y,keypoint 9 x,keypoint 9 y,keypoint 10 x,keypoint 10 y,keypoint 11 x,keypoint 11 y,keypoint 12 x,keypoint 12 y,keypoint 13 x,keypoint 13 y,keypoint 14 x,keypoint 14 y,keypoint 15 x,keypoint 15 y,keypoint 16 x,keypoint 16 y,keypoint 17 x,keypoint 17 y,keypoint 18 x,keypoint 18 y,keypoint 19 x,keypoint 19 y,keypoint 20 x,keypoint 20 y,keypoint 21 x,keypoint 21 y,keypoint 22 x,keypoint 22 y,keypoint 23 x,keypoint 23 y,keypoint 24 x,keypoint 24 y,keypoint 25 x,keypoint 25 y,keypoint 26 x,keypoint 26 y,keypoint 27 x,keypoint 27 y,keypoint 28 x,keypoint 28 y,keypoint 29 x,keypoint 29 y,keypoint 30 x,keypoint 30 y,keypoint 31 x,keypoint 31 y,keypoint 32 x,keypoint 32 y
7.0483819347715535,3.6277386249888037,7.076946805834457,3.6277386249888037,7.098370459131636,3.6277386249888037,6.969828539348568,3.63487984275453,6.941263668285663,3.6420210605202556,6.91269879722276,3.6420210605202556,7.134076547960266,3.649162278285982,6.884133926159856,3.6777271493488857,7.069805588068732,3.7777041980690496,6.969828539348568,3.7919866336005015,7.341171863166319,3.9062461178521173,6.727027135313884,3.9633758599779254,7.683950315921167,3.5991737539259,6.419954771387666,3.734856891474694,7.241194814446155,3.5563264473315437,6.798439312971144,3.5920325361601737,7.134076547960266,3.5420440118000918,6.905557579457034,3.5420440118000918,7.12693533019454,3.56346766509727,6.91269879722276,3.584891318394448,7.155500201257444,3.584891318394448,6.884133926159856,3.6205974072230775,7.2554772499776075,4.93458147611666,6.855569055096952,4.93458147611666,7.341171863166319,5.641562034923533,6.755592006376788,5.612997163860629,7.369736734229224,6.441378424684844,6.755592006376788,6.441378424684844,7.319748209869141,6.569920344467913,6.791298095205418,6.55563790893646,7.434007694120758,6.677038610953802,6.7056034820167065,6.684179828719528
7.176473902005693,3.7372923866574737,7.198286892589297,3.7372923866574737,7.220099883172901,3.7300213897962724,7.089221939671278,3.744563383518675,7.060137952226472,3.751834380379876,7.031053964781667,3.751834380379876,7.263725864340109,3.744563383518675,7.009240974198063,3.7809183678246816,7.198286892589297,3.8899833207427013,7.096492936532479,3.9045253144651038,7.474584773314947,4.006319270521922,6.849279043251634,4.04994525168913,7.830863619513811,3.7300213897962724,6.536626178219978,3.8536283364366946,7.38006181411933,3.679124411767863,6.921989011863648,3.700937402351467,7.263725864340109,3.657311421184259,7.023782967920466,3.6500404243230578,7.256454867478908,3.6863954086290645,7.038324961642869,3.6936664054902657,7.285538854923713,3.708208399212668,7.009240974198063,3.7227503929350707,7.387332810980531,5.024258831090106,6.980156986753258,5.0315298279513065,7.474584773314947,5.722274529765431,6.878363030696439,5.707732536043029,7.503668760759752,6.558439168803582,6.878363030696439,6.558439168803582,7.452771782731343,6.689317112305205,6.914718015002446,6.682046115444004,7.569107732510564,6.805653062084427,6.82746605266803,6.805653062084427
7.356365588210584,3.8870856708496087,7.386208856316914,3.8870856708496087,7.408591307396663,3.8870856708496087,7.2742966009181735,3.8945464878761915,7.244453332811842,3.902007304902774,7.214610064705512,3.9094681219293568,7.453356209556159,3.8945464878761915,7.1922276136257635,3.931850573009105,7.386208856316914,4.036302011381263,7.281757417944756,4.043762828407846,7.6771807203536415,4.140753449753422,7.028089639040943,4.185518351912918,8.042760754656197,3.8870856708496087,6.707274506897885,3.9989979262483497,7.572729281981483,3.819938317610364,7.095236992280188,3.8348599516635296,7.453356209556159,3.812477500583781,7.207149247678928,3.7751734154508676,7.445895392529576,3.842320768690112,7.222070881732094,3.812477500583781,7.4757386606359075,3.8647032197698605,7.1922276136257635,3.849781585716695,7.580190099008066,5.162885382395258,7.169845162546015,5.162885382395258,7.6771807203536415,5.864202182894036,7.057932907147274,5.856741365867452,7.69956317143339,6.7296569579776335,7.057932907147274,6.7296569579776335,7.654798269273893,6.863951664456122,7.095236992280188,6.863951664456122,7.774171341699217,6.983324736881446,7.005707187961194,6.983324736881446
7.5247446586723346,4.014214696208568,7.55527100617202,4.014214696208568,7.578165766796783,4.014214696208568,7.440797203048201,4.02947786995841,7.410270855548516,4.02947786995841,7.379744508048831,4.037109456833331,7.62395528804631,4.021846283083489,7.356849747424067,4.060004217458095,7.55527100617202,4.166846433706993,7.448428789923122,4.182109607456835,7.852902894293948,4.258425476206047,7.1889548361758004,4.311846584330496,8.226850651165087,4.021846283083489,6.860796600554187,4.143951673082229,7.74606067804505,3.945530414334277,7.257639118050092,3.953162001209198,7.62395528804631,3.9302672405844343,7.37211292117391,3.892109306209828,7.616323701171389,3.9684251749590405,7.387376094923752,3.922635653709513,7.646850048671074,3.991319935583804,7.356849747424067,3.9607935880841194,7.753692264919971,5.288689704320413,7.333954986799304,5.281058117445492,7.852902894293948,5.990795696813167,7.211849596800564,5.9831641099382455,7.875797654918711,6.8760597743040295,7.2194811836754855,6.8836913611789505,7.830008133669184,7.013428338052612,7.257639118050092,7.021059924927533,7.952113523667923,7.143165314926272,7.166060075551036,7.143165314926272
7.6722225307939445,4.155138774283942,7.703347165807307,4.147357615530601,7.72669064206733,4.147357615530601,7.586629784507197,4.162919933037283,7.555505149493834,4.162919933037283,7.524380514480471,4.170701091790623,7.773377594587374,4.147357615530601,7.501037038220449,4.186263409297305,7.703347165807307,4.310761949350756,7.594410943260538,4.326324266857437,8.014593515940936,4.3730112193774815,7.329851545646953,4.419698171897526,8.395870294854632,4.13957645677726,6.987480560499962,4.271856155584053,7.897876134640826,4.053983710490512,7.392100815673679,4.061764869243853,7.773377594587374,4.038421392983831,7.516599355727131,4.007296757970468,7.773377594587374,4.069546027997194,7.524380514480471,4.03064023423049,7.804502229600737,4.092889504257216,7.4932558794671085,4.069546027997194,7.9056572933941665,5.400124174818456,7.469912403207086,5.392343016065116,8.006812357187595,6.1082096213724615,7.353195021906975,6.09264730386578,8.030155833447617,7.010824036759984,7.360976180660316,7.018605195513325,7.983468880927574,7.150884894320117,7.39988197442702,7.158666053073458,8.107967420981025,7.283164593126909,7.306508069386931,7.290945751880249
7.82441119697483,4.277238980902062,7.856153230228277,4.277238980902062,7.879959755168363,4.2693034725887005,7.737120605527848,4.293109997528786,7.705378572274401,4.293109997528786,7.673636539020953,4.293109997528786,7.927572805048534,4.2693034725887005,7.649830014080868,4.301045505842148,7.856153230228277,4.443884655482662,7.74505611384121,4.459755672109385,8.173573562762753,4.491497705362833,7.475248831186906,4.539110755243004,8.554477961804125,4.2693034725887005,7.126086465398982,4.39627160560249,8.054540938062324,4.166141864514995,7.5387328976938015,4.182012881141719,7.927572805048534,4.134399831261548,7.6657010307075915,4.118528814634824,7.927572805048534,4.166141864514995,7.673636539020953,4.1502708478882715,7.959314838301982,4.197883897768443,7.641894505767506,4.197883897768443,8.062476446375687,5.52311378609988,7.61808798082742,5.507242769473156,8.16563805444939,6.229374025989088,7.499055356126992,6.205567501049003,8.189444579389477,7.149892990339068,7.506990864440354,7.15782849865243,8.141831529509306,7.292732139979583,7.546668406007163,7.308603156606306,8.276735170836458,7.427635781306734,7.45144230624682,7.435571289620096
7.983216850775483,4.404533434910611,8.015603126032179,4.404533434910611,8.0398928324747,4.396436866096438,7.89415459381957,4.412630003724785,7.861768318562874,4.412630003724785,7.829382043306178,4.412630003724785,8.096568814173917,4.388340297282263,7.805092336863657,4.4207265725389595,8.015603126032179,4.574561380008263,7.9022511626337435,4.590754517636611,8.339465878599135,4.615044224079133,7.626967822951831,4.655527068150002,8.728101181679483,4.404533434910611,7.270718795128178,4.517885398309046,8.218017346386526,4.274988333883829,7.691740373465222,4.291181471512177,8.088472245359744,4.242602058627133,7.821285474492004,4.218312352184611,8.088472245359744,4.274988333883829,7.829382043306178,4.250698627441307,8.120858520616439,4.307374609140524,7.796995768049483,4.307374609140524,8.218017346386526,5.6433084634792205,7.772706061606961,5.627115325850872,8.33136930978496,6.355806519126525,7.643160960580178,6.331516812684003,8.355659016227483,7.2950085015707,7.659354098208526,7.303105070384873,8.307079603342439,7.440746740225831,7.699836942279395,7.456939877854178,8.444721273183395,7.578388410066787,7.602678116509309,7.586484978880961
8.224714424595856,4.566508110109958,8.258046600582059,4.566508110109958,8.283045732571713,4.5581750661134075,8.124717896637243,4.574841154106509,8.09138572065104,4.574841154106509,8.058053544664835,4.566508110109958,8.33304399655102,4.549842022116856,8.033054412675183,4.574841154106509,8.249713556585508,4.74150203403753,8.133050940633794,4.749835078034081,8.58303531644755,4.7831672540202845,7.84972744475106,4.8164994300064885,8.983021428281997,4.566508110109958,7.466407420909713,4.674837682065122,8.458039656499285,4.424846362168591,7.916391796723468,4.449845494158244,8.324710952554467,4.383181142185836,8.049720500668284,4.366515054192734,8.324710952554467,4.41651331817204,8.049720500668284,4.3998472301789375,8.358043128540672,4.458178538154795,8.01638832468208,4.458178538154795,8.458039656499285,5.80813166559606,7.991389192692427,5.791465577602958,8.574702272450999,6.54143953729255,7.866393532744162,6.516440405302896,8.599701404440651,7.508072640892468,7.883059620737264,7.516405684889019,8.558036184457896,7.666400476826937,7.924724840720019,7.674733520823488,8.699697932399264,7.799729180771753,7.8247283127614065,7.808062224768305
8.399695806474876,4.689191883857808,8.433737126865859,4.689191883857808,8.459268117159095,4.680681553760063,8.29757184530193,4.697702213955554,8.263530524910948,4.689191883857808,8.229489204519965,4.689191883857808,8.51033009774557,4.672171223662318,8.203958214226729,4.697702213955554,8.425226796768113,4.867908815910465,8.306082175399675,4.876419146008211,8.765640000677935,4.9104604663991935,8.016730952076326,4.93599145669243,9.174135845369722,4.697702213955554,7.608235107384538,4.816846835323992,8.637985049211752,4.561536932391625,8.076303262760545,4.57004726248937,8.51033009774557,4.501964621707406,8.212468544324475,4.484943961511915,8.501819767647824,4.544516272196134,8.220978874422219,4.527495612000642,8.535861088038805,4.595578252782607,8.186937554031237,4.587067922684861,8.637985049211752,5.931700078128661,8.161406563738,5.91467941793317,8.75712967058019,6.680609126730271,8.033751612271818,6.646567806339289,8.782660660873427,7.667807418068757,8.050772272467308,7.676317748166503,8.7401090103847,7.829503689925923,8.093323922956037,7.838014020023669,8.884784622046373,7.974179301587598,7.991199961783089,7.965668971489852
8.50830454271432,4.775684616680581,8.542786020091077,4.767064247336393,8.568647128123644,4.767064247336393,8.404860110584057,4.78430498602477,8.3703786332073,4.775684616680581,8.335897155830546,4.775684616680581,8.620369344188775,4.758443877992204,8.310036047797979,4.775684616680581,8.534165650746887,4.956712372908546,8.413480479928245,4.956712372908546,8.878980424514438,4.991193850285301,8.120387922225827,5.008434588973678,9.2927581530355,4.775684616680581,7.697989824360576,4.896369787499224,8.758295253695795,4.637758707173561,8.180730507635149,4.64637907651775,8.628989713532965,4.586036491108429,8.310036047797979,4.568795752420051,8.620369344188775,4.629138337829373,8.327276786486356,4.6118975991409945,8.65485082156553,4.680860553894505,8.284174939765412,4.672240184550316,8.749674884351608,6.008397432899576,8.266934201077035,5.991156694211199,8.87036005517025,6.766989935188189,8.137628660914205,6.732508457811433,8.896221163202815,7.7755731484582755,8.154869399602582,7.784193517802464,8.853119316481873,7.930739796653674,8.197971246323526,7.939360165997862,8.99966559533308,8.077286075504883,8.09452681419326,8.068665706160694
