keypoint 1 x,keypoint 1 y,keypoint 2 x,keypoint 2 y,keypoint 3 x,keypoint 3 y,keypoint 4 x,keypoint 4 y,keypoint 5 x,keypoint 5 y,keypoint 6 x,keypoint 6 y,keypoint 7 x,keypoint 7 y,keypoint 8 x,keypoint 8 y,keypoint 9 x,keypoint 9 y,keypoint 10 x,keypoint 10 y,keypoint 11 x,keypoint 11 y,keypoint 12 x,keypoint 12 y,keypoint 13 x,keypoint 13 y,keypoint 14 x,keypoint 14 y,keypoint 15 x,keypoint 15 y,keypoint 16 x,keypoint 16 y,keypoint 17 x,keypoint 17 y,keypoint 18 x,keypoint 18 y,keypoint 19 x,keypoint 19 y,keypoint 20 x,keypoint 20 y,keypoint 21 x,keypoint 21 y,keypoint 22 x,keypoint 22 y,keypoint 23 x,keypoint 23 y,keypoint 24 x,keypoint 24 y,keypoint 25 x,keypoint 25 y,keypoint 26 x,keypoint 26 y,keypoint 27 x,keypoint 27 y,keypoint 28 x,keypoint 28 y,keypoint 29 x,keypoint 29 y,keypoint 30 x,keypoint 30 y,keypoint 31 x,keypoint 31 y,keypoint 32 x,keypoint 32 y
5.753164372580613,2.758862663451564,5.777311967009074,2.758862663451564,5.801459561437534,2.758862663451564,5.692795386509464,2.758862663451564,5.662610893473889,2.764899562058679,5.644500197652543,2.764899562058679,5.8316440544731085,2.783010257880024,5.602241907402738,2.789047156487139,5.771275068401959,2.8735637369867493,5.680721589295233,2.8735637369867493,5.976529621043869,3.0607075938073147,5.493577732474668,3.0607075938073147,6.139525883435975,2.6441615899163784,5.324544571475447,2.6562353871306086,5.861828547508684,2.807157852308484,5.559983617152933,2.807157852308484,5.819570257258879,2.837342345344059,5.596205008795623,2.8313054467369443,5.801459561437534,2.843379243951174,5.620352603224084,2.825268548129829,5.801459561437534,2.837342345344059,5.620352603224084,2.825268548129829,5.958418925222524,4.056795863981293,5.596205008795623,4.062832762588408,6.067083100150595,4.763113001013751,5.499614631081783,4.757076102406636,6.121415187614629,5.487540833867553,5.427171847796402,5.481503935260438,6.0791568973648245,5.590168110188508,5.469430138046207,5.590168110188508,6.187821072292895,5.698832285116579,5.342655267296792,5.722979879545038
5.82806491640413,2.7947803429136275,5.8525268887709885,2.7947803429136275,5.870873368046133,2.7947803429136275,5.766909985486983,2.7947803429136275,5.742448013120123,2.7947803429136275,5.7179860407532646,2.8008958360053424,5.901450833504707,2.8192423152804866,5.681293082202976,2.8253578083722015,5.846411395679274,2.8926282323810635,5.760794492395267,2.898743725472778,6.060453653889289,3.1066704905910787,5.571214206552111,3.112785983682793,6.219456474273872,2.6724704810793334,5.38774941380067,2.6847014672627627,5.962605764421854,2.84981978073906,5.638484630560973,2.84981978073906,5.907566326596421,2.8865127392893486,5.681293082202976,2.8742817531059193,5.895335340412991,2.8803972461976337,5.693524068386406,2.8865127392893486,5.901450833504707,2.8803972461976337,5.693524068386406,2.8803972461976337,6.005414216063857,4.109611357632293,5.6568311098361175,4.109611357632293,6.121608584806436,4.825124049362915,5.565098713460396,4.8128930631794855,6.188879008815298,5.565098713460396,5.49171279635982,5.5528677272769675,6.146070557173295,5.675177589111262,5.534521248001823,5.662946602927832,6.268380419007589,5.766909985486983,5.38774941380067,5.797487450945556
5.863921470469358,2.8058218158804062,5.888533942538484,2.8058218158804062,5.906993296590329,2.8058218158804062,5.802390290296541,2.8058218158804062,5.777777818227415,2.811974933897688,5.753165346158289,2.811974933897688,5.937758886676737,2.836587405966814,5.722399756071881,2.8488936420013773,5.882380824521203,2.9042717041569115,5.79623717227926,2.9042717041569115,6.097739955126058,3.1319370707963308,5.605490513743531,3.1380901888136123,6.25772102357538,2.6827594555347742,5.420896973225083,2.701218809586619,6.005443184866834,2.8735061140705036,5.685481047968191,2.879659232087785,5.943912004694019,2.910424822174193,5.7285528740891625,2.9165779401914746,5.931605768659455,2.910424822174193,5.740859110123726,2.928884176226038,5.943912004694019,2.9042717041569115,5.734705992106444,2.9165779401914746,6.042361892970524,4.13489530761323,5.691634165985473,4.13489530761323,6.153118017281592,4.848656997617895,5.599337395726249,4.8425038796006135,6.22080231547169,5.605490513743531,5.52549997951887,5.593184277708968,6.171577371333437,5.710093520037318,5.568571805639841,5.697787284002755,6.300792849696351,5.802390290296541,5.420896973225083,5.833155880382949
5.900674285561477,2.8234076329654076,5.925441019183981,2.8234076329654076,5.944016069400859,2.8234076329654076,5.838757451505218,2.8234076329654076,5.813990717882715,2.8234076329654076,5.789223984260211,2.829599316371034,5.974974486428988,2.8543660499935375,5.7582655672320815,2.866749416804789,5.919249335778355,2.9162828840497963,5.832565768099593,2.9162828840497963,6.1421499383808875,3.1577585368692063,5.64062358252519,3.163950220274832,6.30313370692716,2.69957396485289,5.4486813969507875,2.7181490150697676,6.043083003890873,2.8915161504272926,5.721115466798326,2.9038995172385444,5.981166169834614,2.934857934266674,5.770648934043334,2.9410496176723,5.962591119617736,2.934857934266674,5.783032300854585,2.9534329844835514,5.981166169834614,2.922474567455422,5.7768406174489595,2.9472413010779257,6.074041420919002,4.160811248580601,5.727307150203952,4.160811248580601,6.191683405625894,4.872854840227579,5.646815265930815,4.866663156821953,6.253600239682154,5.64062358252519,5.560131698252053,5.628240215713938,6.210258455842772,5.74588220042083,5.6034734820914345,5.733498833609578,6.340283807360916,5.838757451505218,5.454873080356413,5.869715868533348
5.955988267985139,2.8436250387547095,5.980987169424741,2.8436250387547095,5.999736345504442,2.84987476411461,5.893491014386134,2.8436250387547095,5.868492112946532,2.84987476411461,5.843493211506931,2.84987476411461,6.030984972303944,2.8811233909141123,5.812244584707428,2.8936228416339134,5.97473744406484,2.9373709191532162,5.887241289026234,2.9373709191532162,6.199727557021257,3.193609658909135,5.69349980286932,3.212358834988837,6.36847014173857,2.7248802569166006,5.493508591352505,2.7436294329963022,6.093482225902949,2.931121193793316,5.780995957907926,2.9498703698730173,6.030984972303944,2.974869271312619,5.83099376078713,2.98736872203242,6.018485521584143,2.9811189966725196,5.83724348614703,2.999868172752221,6.030984972303944,2.968619545952719,5.83099376078713,2.9936184473923206,6.130980578062352,4.19981544185311,5.780995957907926,4.20606516721301,6.24347563454056,4.918533858241663,5.705999253589121,4.912284132881762,6.318472338859365,5.69349980286932,5.6122533731906135,5.687250077509419,6.268474535980162,5.799745133987627,5.656001450709916,5.793495408627727,6.393469043178171,5.893491014386134,5.506008042072305,5.918489915825736
5.993443990567095,2.8615078863672907,6.01860010385384,2.8615078863672907,6.0374671888188995,2.8677969146889772,5.9305537073502315,2.8615078863672907,5.905397594063486,2.8677969146889772,5.886530509098427,2.8677969146889772,6.075201358749018,2.899242056297409,5.855085367489996,2.9118201129407817,6.012311075532154,2.955843311192586,5.9305537073502315,2.955843311192586,6.238716095112863,3.219982500703413,5.729304801056268,3.238849585668472,6.421097916441767,2.735727319933564,5.521766866440618,2.760883433220309,6.1318026136441945,2.9495542828709,5.823640225881563,2.968421367835959,6.068912330427331,2.9935774811227045,5.880241480776741,3.0124445660877632,6.062623302105645,2.9998665094443906,5.886530509098427,3.025022622731136,6.075201358749018,2.987288452801018,5.880241480776741,3.0187335944094498,6.169536783574313,4.22622703217323,5.817351197559877,4.232516060494916,6.282739293364667,4.94946528916716,5.748171886021328,4.94946528916716,6.358207633224904,5.729304801056268,5.653836461196032,5.729304801056268,6.307895406651412,5.8362182825249365,5.69157063112615,5.8299292542032495,6.43367597308514,5.9305537073502315,5.546922979727364,5.955709820636977
5.999733018888781,2.8615078863672907,6.01860010385384,2.8615078863672907,6.0374671888188995,2.8615078863672907,5.9305537073502315,2.8615078863672907,5.911686622385172,2.8677969146889772,5.886530509098427,2.8677969146889772,6.075201358749018,2.899242056297409,5.855085367489996,2.9118201129407817,6.01860010385384,2.9621323395142727,5.9305537073502315,2.955843311192586,6.238716095112863,3.219982500703413,5.729304801056268,3.238849585668472,6.4273869447634535,2.735727319933564,5.515477838118932,2.760883433220309,6.1318026136441945,2.9495542828709,5.8299292542032495,2.9747103961576453,6.068912330427331,2.9935774811227045,5.892819537420113,3.0187335944094498,6.056334273783959,2.9998665094443906,5.8991085657418,3.0313116510528224,6.075201358749018,2.9935774811227045,5.886530509098427,3.0187335944094498,6.169536783574313,4.22622703217323,5.817351197559877,4.232516060494916,6.282739293364667,4.94946528916716,5.754460914343014,4.9557543174888465,6.351918604903217,5.723015772734581,5.653836461196032,5.729304801056268,6.307895406651412,5.8362182825249365,5.69157063112615,5.8299292542032495,6.43367597308514,5.9305537073502315,5.5406339514056775,5.955709820636977
6.0374910071159595,2.879516151192622,6.056476827893054,2.879516151192622,6.075462648670148,2.88584475811832,5.974204937858979,2.879516151192622,5.948890510156186,2.88584475811832,5.929904689379092,2.8921733650440182,6.113434290224336,2.923816399672509,5.891933047824904,2.936473613523905,6.056476827893054,2.980773862003791,5.974204937858979,2.980773862003791,6.277978070292487,3.2465753528831103,5.765360909310942,3.2655611736602044,6.4741648849891265,2.7592726196043587,5.550188273837208,2.7845870473071512,6.170391752555619,2.974445255078093,5.87294722704781,2.9934310758551876,6.107105683298638,3.0124168966322817,5.93623329630479,3.044059931260772,6.094448469447242,3.025074110483678,5.948890510156186,3.056717145112168,6.113434290224336,3.0187455035579798,5.93623329630479,3.044059931260772,6.208363394109807,4.252823854069104,5.860290013196414,4.259152460994802,6.322278318772373,4.980613650524382,5.7906753370137345,4.98694225745008,6.391892994955051,5.759032302385244,5.689417626202566,5.765360909310942,6.347592746475165,5.87294722704781,5.727389267756754,5.866618620122112,6.4741648849891265,5.96787633093328,5.5755027015400005,5.993190758636073
6.056868175472211,2.895106800854642,6.082263849163918,2.895106800854642,6.101310604432699,2.895106800854642,5.993378991242943,2.895106800854642,5.974332235974162,2.9014557192775685,5.948936562282455,2.9078046377004956,6.13940411497026,2.9395492298151296,5.917191970167821,2.9522470666609832,6.075914930740992,3.003038414044398,5.993378991242943,3.003038414044398,6.304475993966358,3.256995150961472,5.783864683286357,3.2760419062302524,6.494943546654164,2.7808262692419587,5.568001456906844,2.806221942933666,6.190195462353675,2.9839916587756177,5.891796296476113,3.003038414044398,6.126706278124407,3.0220851693131787,5.961634399128308,3.047480843004886,6.1140084412785525,3.0347830061590324,5.974332235974162,3.0665275982736664,6.133055196547333,3.0284340877361053,5.955285480705381,3.0538297614278127,6.228288972891236,4.26647318020684,5.879098459630259,4.26647318020684,6.342569504503919,4.9965987988434275,5.809260356978064,5.009296635689282,6.412407607156115,5.77751576486343,5.707677662211235,5.77751576486343,6.367965178195626,5.891796296476113,5.745771172748795,5.885447378053186,6.494943546654164,5.987030072820016,5.587048212175625,6.012425746511723
6.063003254513691,2.8950046953489457,6.0820493380357235,2.8950046953489457,6.101095421557756,2.9013533898562898,5.993167614932905,2.9013533898562898,5.974121531410873,2.9013533898562898,5.948726753381496,2.907702084363634,6.139187588601821,2.939445556900355,5.916983280844775,2.9584916404223875,6.0820493380357235,3.0029325019737967,5.993167614932905,3.0029325019737967,6.30425364579277,3.263228976774908,5.783660696190547,3.2759263657895965,6.501063175520439,2.7870768887240946,5.567805082940845,2.8124716667534715,6.189977144660575,2.9838864184517644,5.891588502815398,3.0029325019737967,6.120141505079789,3.0283272800031735,5.961424142396184,3.0537220580325504,6.113792810572445,3.0410246690178617,5.974121531410873,3.0664194470472386,6.132838894094477,3.0346759745105176,5.961424142396184,3.0537220580325504,6.2280693117046395,4.266322708935288,5.885239808308054,4.272671403442633,6.342345812836835,4.996422577279869,5.809055474219924,5.009119966294557,6.412181452417621,5.770963307175859,5.713825056609761,5.777312001683203,6.3677405908662115,5.891588502815398,5.751917223653826,5.885239808308054,6.488365786505751,5.986818920425561,5.5868511664628775,6.005865003947593
